time,value
0.0,0.04967141530112327
0.1001001001001001,-0.0013140952194029623
0.2002002002002002,0.08979245793713232
0.3003003003003003,0.18983572776254581
0.4004004004004004,0.026623346047249793
0.5005005005005005,0.03912666756965778
0.6006006006006006,0.23295799825962488
0.7007007007007008,0.16427015263010925
0.8008008008008008,0.05306175016324092
0.9009009009009009,0.16673918538151117
1.001001001001001,0.07860582523608237
1.1011011011011012,0.09082839280433018
1.2012012012012012,0.17403966905199553
1.3013013013013013,-0.029055267685416386
1.4014014014014016,0.0021964718478248713
1.5015015015015016,0.1308601275336609
1.6016016016016017,0.09819046585324624
1.7017017017017018,0.24326602720125418
1.8018018018018018,0.13338856925278875
1.9019019019019021,0.0952912062516725
2.002002002002002,0.39539692131117365
2.1021021021021022,0.23854370452191911
2.2022022022022023,0.28014122300082117
2.3023023023023024,0.14315738750210835
2.4024024024024024,0.24341343294004342
2.5025025025025025,0.32113812168521894
2.6026026026026026,0.2071142851475749
2.702702702702703,0.3719238150806959
2.802802802802803,0.2864020747424804
2.902902902902903,0.3293790320491833
3.0030030030030033,0.3104297174007699
3.1031031031031033,0.5678486553850949
3.2032032032032034,0.39325904091725267
3.3033033033033035,0.300792049643935
3.4034034034034035,0.5007374533465533
3.5035035035035036,0.308282848248761
3.6036036036036037,0.4631012498381196
3.7037037037037037,0.2580579789934875
3.8038038038038042,0.33297791305379276
3.9039039039039043,0.4972145988692105
4.004004004004004,0.5630665304420112
4.104104104104104,0.5180065504697122
4.2042042042042045,0.5009122136706035
4.3043043043043046,0.4939304825317944
4.404404404404405,0.3877079789931863
4.504504504504505,0.4750496282791872
4.604604604604605,0.5123976220014859
4.704704704704705,0.6755537887699602
4.804804804804805,0.6155351219419853
4.904904904904905,0.41615171141135787
5.005005005005005,0.6360963170291418
5.105105105105105,0.5763607012292922
5.205205205205205,0.5583056162160202
5.305305305305305,0.6982412766409849
5.405405405405406,0.751195447865441
5.505505505505506,0.7521904487115247
5.605605605605606,0.5860518012135709
5.705705705705706,0.6499066958030116
5.805805805805806,0.7247510124862859
5.9059059059059065,0.7999173726215811
6.0060060060060065,0.665124185390775
6.106106106106107,0.705094129256411
6.206206206206207,0.6235837312969525
6.306306306306307,0.6250916734881526
6.406406406406407,0.8363970580892627
6.506506506506507,0.9011367847639522
6.606606606606607,0.7686153813574635
6.706706706706707,0.8864077460946326
6.806806806806807,0.832389724673797
6.906906906906907,0.7418185738813438
7.007007007007007,0.8525064630333735
7.107107107107107,0.9801380093986408
7.207207207207207,0.8326494739813485
7.307307307307307,1.0025236278857224
7.407407407407407,0.5938405867161425
7.507507507507508,0.9476890307422824
7.6076076076076085,0.8838142235059596
7.7077077077077085,0.8547457830137184
7.807807807807809,0.903285080934585
7.907907907907909,0.7047393068386785
8.008008008008009,0.8908401474700354
8.108108108108109,0.9577529146958821
8.208208208208209,1.078987814374401
8.308308308308309,0.8884498266229118
8.408408408408409,0.8684268755067919
8.508508508508509,0.9080201377216485
8.608608608608609,1.0585751568246633
8.70870870870871,1.0086679411152737
8.80880880880881,0.9314927701633201
8.90890890890891,1.04438887052511
9.00900900900901,1.0112799039700857
9.10910910910911,1.1068626718651167
9.20920920920921,0.9481342139697273
9.30930930930931,0.9938293188966435
9.40940940940941,0.9955547291125224
9.50950950950951,0.8964974103638603
9.60960960960961,1.0804570009841585
9.70970970970971,1.0848586417287016
9.80980980980981,1.067084048698617
9.90990990990991,1.0508444081031378
10.01001001001001,0.9404066866079062
10.11011011011011,1.0474294885063908
10.21021021021021,1.062681857933878
10.31031031031031,1.0240933171970992
10.41041041041041,1.0954680788236473
10.51051051051051,1.1591846472573955
10.61061061061061,1.3144878121936256
10.710710710710712,1.1503228648310715
10.810810810810812,1.1655216460642588
10.910910910910912,1.139128670790635
11.011011011011012,0.9614074071275514
11.111111111111112,1.1572485063709677
11.211211211211213,1.1724418763067634
11.311311311311313,1.4191651304295938
11.411411411411413,1.15992950458494
11.511511511511513,1.2155471599871484
11.611611611611613,1.188049750374769
11.711711711711713,1.0806828455072244
11.811811811811813,1.3177634257899369
11.911911911911913,1.2845052780569974
12.012012012012013,1.2941459070206007
12.112112112112113,1.1297341926415656
12.212212212212213,1.366481674034124
12.312312312312313,1.0914451208098686
12.412412412412413,1.2956422098737872
12.512512512512513,1.4612262453103038
12.612612612612613,1.1482487705395727
12.712712712712714,1.1956915274758282
12.812812812812814,1.2672021601085919
12.912912912912914,1.2117016656315125
13.013013013013014,1.1116912479683572
13.113113113113114,1.2782180793239886
13.213213213213214,1.1696311199913987
13.313313313313314,1.3276156606110951
13.413413413413414,1.1926038448030936
13.513513513513514,1.44372420168205
13.613613613613614,1.2144842949268067
13.713713713713714,1.2645764432930835
13.813813813813814,1.3820011429416958
13.913913913913914,1.1813234291946553
14.014014014014014,1.3308096751386629
14.114114114114114,1.4423249370980842
14.214214214214214,1.1543022653997395
14.314314314314315,1.3368466472487492
14.414414414414415,1.3475967670056723
14.514514514514515,1.4029083730300071
14.614614614614615,1.2040408137256329
14.714714714714715,1.1985920619362305
14.814814814814815,1.3856256066773336
14.914914914914915,1.3658153919204532
15.015015015015017,1.3637433011060982
15.115115115115117,1.3758074250921148
15.215215215215217,1.2755201064855242
15.315315315315317,1.368999209361477
15.415415415415417,1.3772235447933616
15.515515515515517,1.2785147308598064
15.615615615615617,1.5384519471756444
15.715715715715717,1.4010734008275751
15.815815815815817,1.2362663123049227
15.915915915915917,1.4226494783898578
16.016016016016017,1.261014280078856
16.116116116116117,1.4385700932480154
16.216216216216218,1.4769912251274204
16.316316316316318,1.2802243209667126
16.416416416416418,1.45968191541977
16.516516516516518,1.4055650321465085
16.616616616616618,1.4473265130640338
16.716716716716718,1.5555243172238218
16.816816816816818,1.3419217473922271
16.916916916916918,1.2915935648108778
17.017017017017018,1.2784135170500752
17.117117117117118,1.2860729512873397
17.217217217217218,1.360124164302276
17.31731731731732,1.4020213287343302
17.41741741741742,1.395538562768207
17.51751751751752,1.4504428400684566
17.61761761761762,1.3687715527365323
17.71771771771772,1.512463581126725
17.81781781781782,1.340175416951358
17.91791791791792,1.638081226404572
18.01801801801802,1.4279467122645342
18.11811811811812,1.2788725335671907
18.21821821821822,1.2566001908274353
18.31831831831832,1.4109308790087727
18.41841841841842,1.3392248169243404
18.51851851851852,1.4317520896042089
18.61861861861862,1.406350469723256
18.71871871871872,1.3503124508679105
18.81881881881882,1.2713788283245375
18.91891891891892,1.2029308239648822
19.01901901901902,1.3080161608189738
19.11911911911912,1.436454693107417
19.21921921921922,1.3702666883117225
19.31931931931932,1.2222215830601713
19.41941941941942,1.3619476612775427
19.51951951951952,1.3808916987245101
19.61961961961962,1.2516012266739422
19.71971971971972,1.3528834506786314
19.81981981981982,1.3407530942729713
19.91991991991992,1.2179541493549462
20.02002002002002,1.3652469175244484
20.12012012012012,1.3826620628224418
20.22022022022022,1.4319029796310274
20.32032032032032,1.4258915215077175
20.42042042042042,1.179557465093987
20.52052052052052,1.2202550260677762
20.62062062062062,1.3621546547363839
20.72072072072072,1.3585442272199946
20.82082082082082,1.3550862565217698
20.92092092092092,1.685172298934945
21.02102102102102,1.3532081327265268
21.12112112112112,1.4057983198438613
21.22122122122122,1.3836678302242005
21.32132132132132,1.3493363913122944
21.421421421421424,1.2485041674857267
21.521521521521525,1.3516665612056853
21.621621621621625,1.1941309030458023
21.721721721721725,1.2432811126701095
21.821821821821825,1.2138824648836752
21.921921921921925,1.265968919938308
22.022022022022025,1.4845174400429941
22.122122122122125,1.0615030920097692
22.222222222222225,1.3119421765754784
22.322322322322325,1.077040211247347
22.422422422422425,1.186023931623414
22.522522522522525,1.336927769395954
22.622622622622625,1.2291871755625476
22.722722722722725,1.1096226411477068
22.822822822822825,1.1404167915308496
22.922922922922925,1.2743697039438033
23.023023023023026,1.1277493882875036
23.123123123123126,1.216722029203851
23.223223223223226,1.1938381177201272
23.323323323323326,1.1182409631620824
23.423423423423426,1.3918314353915586
23.523523523523526,1.234781592760339
23.623623623623626,0.9627454101411357
23.723723723723726,1.1776930788629076
23.823823823823826,1.0865756732263872
23.923923923923926,1.231623719950144
24.024024024024026,1.0606744817588165
24.124124124124126,1.1219198979951885
24.224224224224226,1.177280796088266
24.324324324324326,1.206668382246767
24.424424424424426,0.9932970213451446
24.524524524524526,1.0730340850914726
24.624624624624627,1.0520717211667892
24.724724724724727,1.0272406258733384
24.824824824824827,1.262052286107269
24.924924924924927,1.1188651316085354
25.025025025025027,0.9450662248267101
25.125125125125127,1.1556568182238356
25.225225225225227,1.2687313784703464
25.325325325325327,1.1523373467555877
25.425425425425427,0.8896596135300019
25.525525525525527,0.985610526613254
